state,name,lon,lat,region,cluster
NY,Hardscrabble,-74.8937,43.187191,NE,0
NY,High Sheldon,-78.410797,42.753094,NE,0
NY,High Sheldon,-78.384796,42.726593,NE,0
NY,High Sheldon,-78.415497,42.767693,NE,0
NY,High Sheldon,-78.3452,42.754292,NE,0
NY,High Sheldon,-78.423798,42.775192,NE,0
NY,High Sheldon,-78.34389499999997,42.752193,NE,0
NY,High Sheldon,-78.412193,42.777992,NE,0
NY,High Sheldon,-78.4151,42.761391,NE,0
NY,High Sheldon,-78.370193,42.718491,NE,0
NY,High Sheldon,-78.425499,42.765892,NE,0
NY,High Sheldon,-78.403397,42.734894,NE,0
NY,High Sheldon,-78.358498,42.777794,NE,0
NY,High Sheldon,-78.4272,42.761692,NE,0
NY,High Sheldon,-78.397598,42.755192,NE,0
NY,High Sheldon,-78.39859799999998,42.75259000000001,NE,0
NY,High Sheldon,-78.4095,42.751293,NE,0
NY,High Sheldon,-78.356697,42.761192,NE,0
NY,High Sheldon,-78.41179699999998,42.757294,NE,0
NY,High Sheldon,-78.4076,42.774193,NE,0
NY,High Sheldon,-78.41499300000002,42.765392,NE,0
NY,High Sheldon,-78.412094,42.780891,NE,0
NY,High Sheldon,-78.3946,42.747993,NE,0
NY,High Sheldon,-78.424797,42.758991,NE,0
NY,High Sheldon,-78.40909599999998,42.776093,NE,0
NY,High Sheldon,-78.360893,42.708992,NE,0
NY,High Sheldon,-78.383301,42.724392,NE,0
NY,High Sheldon,-78.407494,42.74649,NE,0
NY,High Sheldon,-78.396599,42.750294,NE,0
NY,High Sheldon,-78.426796,42.779491,NE,0
NY,High Sheldon,-78.3918,42.727093,NE,0
NY,High Sheldon,-78.360596,42.767193,NE,0
NY,High Sheldon,-78.362595,42.710892,NE,0
NY,High Sheldon,-78.37269599999998,42.707092,NE,0
NY,High Sheldon,-78.3759,42.71339,NE,0
NY,High Sheldon,-78.38229399999999,42.722294,NE,0
NY,High Sheldon,-78.406494,42.739594,NE,0
NY,High Sheldon,-78.4104,42.731491,NE,0
NY,High Sheldon,-78.4076,42.724491,NE,0
NY,High Sheldon,-78.3722,42.720493,NE,0
NY,High Sheldon,-78.394897,42.74229,NE,0
NY,High Sheldon,-78.396294,42.735092,NE,0
NY,High Sheldon,-78.383896,42.731792,NE,0
NY,High Sheldon,-78.378799,42.710491,NE,0
NY,High Sheldon,-78.361298,42.773193,NE,0
NY,High Sheldon,-78.407097,42.722492,NE,0
NY,High Sheldon,-78.40639499999997,42.717892,NE,0
NY,High Sheldon,-78.340401,42.750492,NE,0
NY,High Sheldon,-78.406998,42.727192,NE,0
NY,High Sheldon,-78.370995,42.702492,NE,0
NY,High Sheldon,-78.379898,42.718193,NE,0
NY,High Sheldon,-78.408295,42.714893,NE,0
NY,High Sheldon,-78.406494,42.72039,NE,0
NY,High Sheldon,-78.412796,42.754692,NE,0
NY,High Sheldon,-78.394196,42.731293,NE,0
NY,High Sheldon,-78.425797,42.777191,NE,0
NY,High Sheldon,-78.405495,42.772491,NE,0
NY,High Sheldon,-78.355995,42.765293,NE,0
NY,High Sheldon,-78.396996,42.744392,NE,0
NY,High Sheldon,-78.382195,42.729591,NE,0
NY,High Sheldon,-78.40619699999998,42.765694,NE,0
NY,High Sheldon,-78.40679899999998,42.767593,NE,0
NY,High Sheldon,-78.40929399999997,42.741894,NE,0
NY,High Sheldon,-78.38409399999998,42.734993,NE,0
NY,High Sheldon,-78.380798,42.72039,NE,0
NY,High Sheldon,-78.377197,42.708191,NE,0
NY,High Sheldon,-78.359894,42.706291,NE,0
NY,High Sheldon,-78.422699,42.772892,NE,0
NY,High Sheldon,-78.39299799999998,42.729393,NE,0
NY,High Sheldon,-78.413399,42.759491,NE,0
NY,High Sheldon,-78.408798,42.748791,NE,0
NY,High Sheldon,-78.408997,42.72879,NE,0
NY,High Sheldon,-78.356895,42.775791,NE,0
NY,High Sheldon,-78.39349399999998,42.73999,NE,0
NY,High Sheldon,-78.394798,42.733192,NE,0
NY,High Sheldon,-78.411697,42.743793,NE,0
MA,Holiday Hill Community Wind,-72.87183399999998,42.21027,NE,0
MA,Holiday Hill Community Wind,-72.870468,42.215057,NE,0
MA,Holy Name Catholic High School,-71.783897,42.240891,NE,0
MA,Hoosac,-73.0466,42.728493,NE,0
MA,Hoosac,-73.041397,42.740589,NE,0
MA,Hoosac,-73.039597,42.736191,NE,0
MA,Hoosac,-73.0196,42.70919,NE,0
MA,Hoosac,-73.02220200000002,42.706291,NE,0
MA,Hoosac,-73.0224,42.704792,NE,0
MA,Hoosac,-73.020096,42.710892,NE,0
MA,Hoosac,-73.040497,42.737591,NE,0
MA,Hoosac,-73.040695,42.73489,NE,0
MA,Hoosac,-73.023003,42.71669,NE,0
MA,Hoosac,-73.043198,42.732292,NE,0
MA,Hoosac,-73.02359799999998,42.715191,NE,0
MA,Hoosac,-73.022797,42.713291,NE,0
MA,Hoosac,-73.045601,42.72979,NE,0
MA,Hoosac,-73.044197,42.730991,NE,0
MA,Hoosac,-73.0214,42.712193,NE,0
MA,Hoosac,-73.040398,42.739189,NE,0
MA,Hoosac,-73.02169,42.703548,NE,0
MA,Hoosac,-73.042099,42.733692,NE,0
NY,Howard,-77.503113,42.331425,NE,0
NY,Howard,-77.554703,42.302666,NE,0
NY,Howard,-77.568596,42.341393,NE,0
NY,Howard,-77.55289499999998,42.31229,NE,0
NY,Howard,-77.550301,42.32579000000001,NE,0
NY,Howard,-77.53429399999997,42.295994,NE,0
NY,Howard,-77.550026,42.328388,NE,0
NY,Howard,-77.533897,42.299294,NE,0
NY,Howard,-77.55162,42.322281,NE,0
NY,Howard,-77.511299,42.323994,NE,0
NY,Howard,-77.504112,42.328938,NE,0
NY,Howard,-77.55279499999997,42.309391,NE,0
NY,Howard,-77.52535999999998,42.283028,NE,0
NY,Howard,-77.52109499999997,42.287594,NE,0
NY,Howard,-77.523705,42.300213,NE,0
NY,Howard,-77.553024,42.306538,NE,0
NY,Howard,-77.5233,42.319393,NE,0
NY,Howard,-77.53743,42.293144,NE,0
NY,Howard,-77.55455,42.299248,NE,0
NY,Howard,-77.519852,42.313557,NE,0
NY,Howard,-77.52649699999998,42.306492,NE,0
NY,Howard,-77.5215,42.316692,NE,0
NY,Howard,-77.567497,42.338894,NE,0
NY,Howard,-77.553535,42.333912,NE,0
NY,Howard,-77.526596,42.288094,NE,0
NY,Howard,-77.551521,42.33139,NE,0
NY,Howard,-77.524597,42.303192,NE,0
MA,Hull I,-70.922195,42.30439000000001,NE,0
MA,Hull Wind Phase II,-70.85659799999998,42.261192,NE,0
MA,Hyannis Country Garden,-70.310799,41.651291,NE,0
MA,IBEW local 103,-71.0541,42.304691,NE,0
MA,Ipswich,-70.841103,42.716091,NE,0
MA,Ipswich II,-70.846397,42.717293,NE,0
NH,Jericho Mountain,-71.2192,44.46629,NE,1
NH,Jericho Mountain,-71.225662,44.468952,NE,1
NH,Jericho Mountain,-71.223137,44.469822,NE,1
NH,Jericho Mountain,-71.225296,44.46670200000001,NE,1
NH,Jericho Mountain,-71.220718,44.47118,NE,1
NY,Jericho Rise,-74.12485500000003,44.904667,NE,3
NY,Jericho Rise,-74.06017299999998,44.866219,NE,3
NY,Jericho Rise,-74.075737,44.856842,NE,3
NY,Jericho Rise,-74.10476700000002,44.914585,NE,3
NY,Jericho Rise,-74.092972,44.897095,NE,3
NY,Jericho Rise,-74.082771,44.883896,NE,3
NY,Jericho Rise,-74.107925,44.879681,NE,3
NY,Jericho Rise,-74.08465600000002,44.868668,NE,3
NY,Jericho Rise,-74.11829399999998,44.869556,NE,3
NY,Jericho Rise,-74.125366,44.907906,NE,3
NY,Jericho Rise,-74.0802,44.874996,NE,3
NY,Jericho Rise,-74.09845,44.90538,NE,3
NY,Jericho Rise,-74.095161,44.89962,NE,3
NY,Jericho Rise,-74.084,44.864433,NE,3
NY,Jericho Rise,-74.10194399999997,44.911491,NE,3
NY,Jericho Rise,-74.12346600000002,44.899189,NE,3
NY,Jericho Rise,-74.096954,44.869049,NE,3
NY,Jericho Rise,-74.08287,44.879982,NE,3
NY,Jericho Rise,-74.090637,44.857021,NE,3
NY,Jericho Rise,-74.076859,44.859943,NE,3
NY,Jericho Rise,-74.066833,44.870171,NE,3
NY,Jericho Rise,-74.072029,44.871758,NE,3
NY,Jericho Rise,-74.099785,44.87505,NE,3
NY,Jericho Rise,-74.099625,44.885441,NE,3
NY,Jericho Rise,-74.091888,44.859798,NE,3
NY,Jericho Rise,-74.126541,44.916359,NE,3
NY,Jericho Rise,-74.089256,44.890213,NE,3
NY,Jericho Rise,-74.11859100000002,44.87347000000001,NE,3
NY,Jericho Rise,-74.10234799999998,44.9072,NE,3
NY,Jericho Rise,-74.103951,44.888786,NE,3
NY,Jericho Rise,-74.086182,44.886532,NE,3
NY,Jericho Rise,-74.081497,44.862476,NE,3
NY,Jericho Rise,-74.058563,44.863804,NE,3
NY,Jericho Rise,-74.118935,44.865524,NE,3
NY,Jericho Rise,-74.12751,44.919155,NE,3
NY,Jericho Rise,-74.098152,44.872025,NE,3
NY,Jericho Rise,-74.12339,44.896072,NE,3
NJ,Jersey Atlantic Wind Farm,-74.44549599999998,39.382591,NE,-1
NJ,Jersey Atlantic Wind Farm,-74.447701,39.381092,NE,-1
NJ,Jersey Atlantic Wind Farm,-74.448502,39.383892,NE,-1
NJ,Jersey Atlantic Wind Farm,-74.450401,39.382294,NE,-1
NJ,Jersey Atlantic Wind Farm,-74.4496,39.379993,NE,-1
MA,Jiminy Peak Ski Resort,-73.292801,42.543793,NE,0
ME,Kibby Mountain II,-70.577698,45.354191,NE,1
ME,Kibby Mountain II,-70.548996,45.326191,NE,1
ME,Kibby Mountain II,-70.593002,45.318993,NE,1
ME,Kibby Mountain II,-70.589996,45.32078900000001,NE,1
ME,Kibby Mountain II,-70.575699,45.318993,NE,1
ME,Kibby Mountain II,-70.584999,45.328091,NE,1
ME,Kibby Mountain II,-70.551498,45.342491,NE,1
ME,Kibby Mountain II,-70.5793,45.346092,NE,1
ME,Kibby Mountain II,-70.583199,45.331593,NE,1
ME,Kibby Mountain II,-70.532402,45.333492,NE,1
ME,Kibby Mountain II,-70.530602,45.331593,NE,1
ME,Kibby Mountain II,-70.545601,45.331593,NE,1
ME,Kibby Mountain II,-70.53070100000002,45.329391,NE,1
ME,Kibby Mountain II,-70.57710300000002,45.351791,NE,1
ME,Kibby Mountain II,-70.5867,45.324093,NE,1
ME,Kibby Mountain II,-70.578499,45.357391,NE,1
ME,Kibby Mountain II,-70.54450200000002,45.335091,NE,1
ME,Kibby Mountain II,-70.583702,45.34029,NE,1
ME,Kibby Mountain II,-70.5812,45.343189,NE,1
ME,Kibby Mountain II,-70.583496,45.335293,NE,1
ME,Kibby Mountain II,-70.555,45.345692,NE,1
ME,Kibby Mountain II,-70.547096,45.32869,NE,1
ME,"Kibby Mountain, phase I",-70.53679699999998,45.393593,NE,1
ME,"Kibby Mountain, phase I",-70.525803,45.385391,NE,1
ME,"Kibby Mountain, phase I",-70.534599,45.395592,NE,1
ME,"Kibby Mountain, phase I",-70.539597,45.388889,NE,1
ME,"Kibby Mountain, phase I",-70.533997,45.380192,NE,1
ME,"Kibby Mountain, phase I",-70.536598,45.405392,NE,1
ME,"Kibby Mountain, phase I",-70.538498,45.391392,NE,1
ME,"Kibby Mountain, phase I",-70.5354,45.40049000000001,NE,1
ME,"Kibby Mountain, phase I",-70.536102,45.37809,NE,1
ME,"Kibby Mountain, phase I",-70.536598,45.402889,NE,1
ME,"Kibby Mountain, phase I",-70.534401,45.397793,NE,1
ME,"Kibby Mountain, phase I",-70.546501,45.398792,NE,1
ME,"Kibby Mountain, phase I",-70.5242,45.39069,NE,1
ME,"Kibby Mountain, phase I",-70.5438,45.400692,NE,1
ME,"Kibby Mountain, phase I",-70.53679699999998,45.40799000000001,NE,1
ME,"Kibby Mountain, phase I",-70.528801,45.383591,NE,1
ME,"Kibby Mountain, phase I",-70.5243,45.393089,NE,1
ME,"Kibby Mountain, phase I",-70.548996,45.39669,NE,1
ME,"Kibby Mountain, phase I",-70.531097,45.381691,NE,1
ME,"Kibby Mountain, phase I",-70.537796,45.410393,NE,1
ME,"Kibby Mountain, phase I",-70.538101,45.375992,NE,1
ME,"Kibby Mountain, phase I",-70.524002,45.388191,NE,1
MA,Kingston,-70.715897,41.97879,NE,0
MA,LWSC Wind Turbine,-70.956688,42.45269,NE,0
NH,Lempster,-72.141296,43.237892,NE,0
NH,Lempster,-72.138397,43.22979,NE,0
NH,Lempster,-72.139702,43.22739,NE,0
NH,Lempster,-72.159897,43.222389,NE,0
NH,Lempster,-72.15570100000002,43.225189,NE,0
NH,Lempster,-72.145401,43.23299,NE,0
NH,Lempster,-72.139496,43.241989,NE,0
NH,Lempster,-72.138802,43.245689,NE,0
NH,Lempster,-72.1549,43.227989,NE,0
NH,Lempster,-72.143196,43.235592,NE,0
NH,Lempster,-72.13849599999998,43.248791,NE,0
NH,Lempster,-72.149101,43.230289,NE,0
MA,MWRA Deer Island,-70.95644399999998,42.345852,NE,0
MA,MWRA Deer Island,-70.957298,42.347092,NE,0
NY,Madison Windpower,-75.455399,42.89719,NE,0
NY,Madison Windpower,-75.4534,42.892891,NE,0
NY,Madison Windpower,-75.450096,42.896191,NE,0
NY,Madison Windpower,-75.447395,42.89259000000001,NE,0
NY,Madison Windpower,-75.457497,42.894192,NE,0
NY,Madison Windpower,-75.44749499999998,42.894489,NE,0
NY,Madison Windpower,-75.452995,42.896893,NE,0
NY,Maple Ridge,-75.579399,43.794991,NE,0
NY,Maple Ridge,-75.5308,43.746693,NE,0
NY,Maple Ridge,-75.567001,43.750893,NE,0
NY,Maple Ridge,-75.571297,43.786289,NE,0
NY,Maple Ridge,-75.525696,43.735291,NE,0
NY,Maple Ridge,-75.668396,43.807091,NE,0
NY,Maple Ridge,-75.573097,43.73679,NE,0
NY,Maple Ridge,-75.513695,43.697891,NE,0
NY,Maple Ridge,-75.563797,43.779991,NE,0
NY,Maple Ridge,-75.521301,43.723892,NE,0
NY,Maple Ridge,-75.576897,43.73769,NE,0
NY,Maple Ridge,-75.523895,43.70129,NE,0
NY,Maple Ridge,-75.58899699999998,43.77919,NE,0
NY,Maple Ridge,-75.55680100000002,43.74649,NE,0
NY,Maple Ridge,-75.54029799999998,43.743591,NE,0
NY,Maple Ridge,-75.538498,43.757992,NE,0
NY,Maple Ridge,-75.512901,43.71759,NE,0
NY,Maple Ridge,-75.554199,43.736389,NE,0
NY,Maple Ridge,-75.549194,43.76659,NE,0
NY,Maple Ridge,-75.552399,43.76849,NE,0
NY,Maple Ridge,-75.533798,43.735191,NE,0
NY,Maple Ridge,-75.548698,43.750191,NE,0
NY,Maple Ridge,-75.572296,43.76609000000001,NE,0
NY,Maple Ridge,-75.554695,43.716492,NE,0
NY,Maple Ridge,-75.5149,43.719292,NE,0
NY,Maple Ridge,-75.533401,43.70229000000001,NE,0
NY,Maple Ridge,-75.556999,43.761089,NE,0
NY,Maple Ridge,-75.5774,43.78009,NE,0
NY,Maple Ridge,-75.52469599999998,43.714291,NE,0
NY,Maple Ridge,-75.569,43.78479,NE,0
NY,Maple Ridge,-75.596901,43.773891,NE,0
NY,Maple Ridge,-75.543594,43.744892,NE,0
NY,Maple Ridge,-75.576897,43.759491,NE,0
NY,Maple Ridge,-75.57339499999998,43.788292,NE,0
NY,Maple Ridge,-75.5625,43.722191,NE,0
NY,Maple Ridge,-75.579994,43.738792,NE,0
NY,Maple Ridge,-75.540497,43.731091,NE,0
NY,Maple Ridge,-75.5588,43.748093,NE,0
NY,Maple Ridge,-75.526794,43.69569,NE,0
NY,Maple Ridge,-75.572197,43.779091,NE,0
NY,Maple Ridge,-75.5867,43.77689,NE,0
NY,Maple Ridge,-75.50349399999998,43.712692,NE,0
NY,Maple Ridge,-75.531502,43.733589,NE,0
NY,Maple Ridge,-75.536697,43.737392,NE,0
NY,Maple Ridge,-75.541901,43.76099,NE,0
NY,Maple Ridge,-75.507599,43.69529,NE,0
NY,Maple Ridge,-75.594398,43.772591,NE,0
NY,Maple Ridge,-75.5588,43.771191,NE,0
NY,Maple Ridge,-75.56309499999998,43.731091,NE,0
NY,Maple Ridge,-75.583199,43.795692,NE,0
NY,Maple Ridge,-75.5914,43.771992,NE,0
NY,Maple Ridge,-75.543396,43.731892,NE,0
NY,Maple Ridge,-75.561401,43.74939000000001,NE,0
NY,Maple Ridge,-75.559502,43.762489,NE,0
NY,Maple Ridge,-75.589096,43.797192,NE,0
NY,Maple Ridge,-75.584099,43.775692,NE,0
NY,Maple Ridge,-75.507698,43.722893,NE,0
NY,Maple Ridge,-75.56019599999998,43.720791,NE,0
NY,Maple Ridge,-75.53029599999998,43.727291,NE,0
NY,Maple Ridge,-75.517799,43.721092,NE,0
NY,Maple Ridge,-75.54639399999998,43.732693,NE,0
NY,Maple Ridge,-75.5252,43.724392,NE,0
NY,Maple Ridge,-75.5103,43.724491,NE,0
NY,Maple Ridge,-75.513802,43.726089,NE,0
NY,Maple Ridge,-75.576599,43.789291,NE,0
NY,Maple Ridge,-75.55210100000002,43.744091,NE,0
NY,Maple Ridge,-75.521194,43.699593,NE,0
NY,Maple Ridge,-75.534401,43.74799,NE,0
NY,Maple Ridge,-75.515297,43.706291,NE,0
NY,Maple Ridge,-75.537498,43.730392,NE,0
NY,Maple Ridge,-75.581795,43.774193,NE,0
NY,Maple Ridge,-75.575317,43.768127,NE,0
NY,Maple Ridge,-75.583298,43.740589,NE,0
NY,Maple Ridge,-75.550301,43.741291,NE,0
NY,Maple Ridge,-75.548096,43.73959,NE,0
NY,Maple Ridge,-75.635796,43.79179,NE,0
NY,Maple Ridge,-75.555901,43.77039,NE,0
NY,Maple Ridge,-75.562996,43.77359000000001,NE,0
NY,Maple Ridge,-75.559998,43.73959,NE,0
NY,Maple Ridge,-75.528999,43.724991,NE,0
NY,Maple Ridge,-75.583801,43.758392,NE,0
NY,Maple Ridge,-75.549095,43.758392,NE,0
NY,Maple Ridge,-75.55819699999998,43.737789,NE,0
NY,Maple Ridge,-75.513,43.704189,NE,0
NY,Maple Ridge,-75.5075,43.715191,NE,0
NY,Maple Ridge,-75.534599,43.720291,NE,0
NY,Maple Ridge,-75.546196,43.748791,NE,0
NY,Maple Ridge,-75.568794,43.757992,NE,0
NY,Maple Ridge,-75.51909599999998,43.71109000000001,NE,0
NY,Maple Ridge,-75.573601,43.758892,NE,0
NY,Maple Ridge,-75.511299,43.696091,NE,0
NY,Maple Ridge,-75.570801,43.735291,NE,0
NY,Maple Ridge,-75.527298,43.715591,NE,0
NY,Maple Ridge,-75.58609799999998,43.79649000000001,NE,0
NY,Maple Ridge,-75.54937,43.72338900000001,NE,0
NY,Maple Ridge,-75.57899499999998,43.763191,NE,0
NY,Maple Ridge,-75.552399,43.759792,NE,0
NY,Maple Ridge,-75.582298,43.764393,NE,0
NY,Maple Ridge,-75.538399,43.724689,NE,0
NY,Maple Ridge,-75.578499,43.771492,NE,0
NY,Maple Ridge,-75.550995,43.751591,NE,0
NY,Maple Ridge,-75.545898,43.737991,NE,0
NY,Maple Ridge,-75.58359499999997,43.766792,NE,0
NY,Maple Ridge,-75.53789499999998,43.750191,NE,0
NY,Maple Ridge,-75.510101,43.71629,NE,0
NY,Maple Ridge,-75.570396,43.772892,NE,0
NY,Maple Ridge,-75.579994,43.78109,NE,0
NY,Maple Ridge,-75.56109599999998,43.778992,NE,0
NY,Maple Ridge,-75.566597,43.783291,NE,0
NY,Maple Ridge,-75.565399,43.757591,NE,0
NY,Maple Ridge,-75.531601,43.741692,NE,0
NY,Maple Ridge,-75.545097,43.76289000000001,NE,0
NY,Maple Ridge (Lowville),-75.599701,43.81879,NE,0
NY,Maple Ridge (Lowville),-75.6073,43.81319000000001,NE,0
NY,Maple Ridge (Lowville),-75.603798,43.811489,NE,0
NY,Maple Ridge (Lowville),-75.6157,43.802792,NE,0
NY,Maple Ridge (Lowville),-75.608299,43.797489,NE,0
NY,Maple Ridge (Lowville),-75.6036,43.79549,NE,0
NY,Maple Ridge (Lowville),-75.610596,43.78389,NE,0
NY,Maple Ridge (Lowville),-75.626999,43.808491,NE,0
NY,Maple Ridge (Lowville),-75.599396,43.808392,NE,0
NY,Maple Ridge (Lowville),-75.627296,43.796989,NE,0
NY,Maple Ridge (Lowville),-75.588699,43.809891,NE,0
NY,Maple Ridge (Lowville),-75.6082,43.805492,NE,0
NY,Maple Ridge (Lowville),-75.653595,43.808189,NE,0
NY,Maple Ridge (Lowville),-75.648399,43.793991,NE,0
NY,Maple Ridge (Lowville),-75.61709599999998,43.785492,NE,0
NY,Maple Ridge (Lowville),-75.621597,43.79549,NE,0
NY,Maple Ridge (Lowville),-75.658401,43.810989,NE,0
NY,Maple Ridge (Lowville),-75.636696,43.80909000000001,NE,0
NY,Maple Ridge (Lowville),-75.620201,43.822189,NE,0
NY,Maple Ridge (Lowville),-75.643196,43.805492,NE,0
NY,Maple Ridge (Lowville),-75.605202,43.802891,NE,0
NY,Maple Ridge (Lowville),-75.618301,43.779591,NE,0
NY,Maple Ridge (Lowville),-75.62559499999998,43.781693,NE,0
NY,Maple Ridge (Lowville),-75.647499,43.806393,NE,0
NY,Maple Ridge (Lowville),-75.614899,43.809391,NE,0
NY,Maple Ridge (Lowville),-75.630798,43.82019,NE,0
NY,Maple Ridge (Lowville),-75.6129,43.801792,NE,0
NY,Maple Ridge (Lowville),-75.639595,43.82859000000001,NE,0
NY,Maple Ridge (Lowville),-75.606094,43.82859000000001,NE,0
NY,Maple Ridge (Lowville),-75.613098,43.775593,NE,0
NY,Maple Ridge (Lowville),-75.667099,43.81749,NE,0
NY,Maple Ridge (Lowville),-75.59189599999998,43.806091,NE,0
NY,Maple Ridge (Lowville),-75.634201,43.827789,NE,0
NY,Maple Ridge (Lowville),-75.621101,43.80529,NE,0
NY,Maple Ridge (Lowville),-75.596199,43.82629,NE,0
NY,Maple Ridge (Lowville),-75.629395,43.785591,NE,0
NY,Maple Ridge (Lowville),-75.650398,43.807491,NE,0
NY,Maple Ridge (Lowville),-75.610001,43.82999,NE,0
NY,Maple Ridge (Lowville),-75.62829599999998,43.81889,NE,0
NY,Maple Ridge (Lowville),-75.588799,43.803989,NE,0
NY,Maple Ridge (Lowville),-75.679199,43.811691,NE,0
NY,Maple Ridge (Lowville),-75.617195,43.82078900000001,NE,0
NY,Maple Ridge (Lowville),-75.64299799999998,43.780792,NE,0
NY,Maple Ridge (Lowville),-75.590797,43.82029,NE,0
NY,Maple Ridge (Lowville),-75.637398,43.797291,NE,0
NY,Maple Ridge (Lowville),-75.60219599999998,43.78669,NE,0
NY,Maple Ridge (Lowville),-75.635597,43.821491,NE,0
NY,Maple Ridge (Lowville),-75.6409,43.837292,NE,0
NY,Maple Ridge (Lowville),-75.609398,43.814793,NE,0
NY,Maple Ridge (Lowville),-75.603195,43.827591,NE,0
NY,Maple Ridge (Lowville),-75.612701,43.831093,NE,0
NY,Maple Ridge (Lowville),-75.641296,43.810291,NE,0
NY,Maple Ridge (Lowville),-75.601799,43.801689,NE,0
NY,Maple Ridge (Lowville),-75.594398,43.80069,NE,0
NY,Maple Ridge (Lowville),-75.629997,43.80349,NE,0
NY,Maple Ridge (Lowville),-75.644402,43.79229,NE,0
NY,Maple Ridge (Lowville),-75.6633,43.804691,NE,0
NY,Maple Ridge (Lowville),-75.666,43.80579,NE,0
NY,Maple Ridge (Lowville),-75.633995,43.80619,NE,0
NY,Maple Ridge (Lowville),-75.594101,43.790691,NE,0
NY,Maple Ridge (Lowville),-75.602898,43.82019,NE,0
NY,Maple Ridge (Lowville),-75.568596,43.795292,NE,0
NY,Maple Ridge (Lowville),-75.61529499999997,43.77779,NE,0
NY,Maple Ridge (Lowville),-75.655884,43.809654,NE,0
NY,Maple Ridge (Lowville),-75.618752,43.803848,NE,0
NY,Maple Ridge (Lowville),-75.609695,43.823692,NE,0
NY,Maple Ridge (Lowville),-75.6558,43.816391,NE,0
NY,Maple Ridge (Lowville),-75.61219799999998,43.808292,NE,0
NY,Maple Ridge (Lowville),-75.624298,43.807392,NE,0
NY,Maple Ridge (Lowville),-75.614296,43.81749,NE,0
NY,Maple Ridge (Lowville),-75.640297,43.779793,NE,0
NY,Maple Ridge (Lowville),-75.611801,43.790092,NE,0
NY,Maple Ridge (Lowville),-75.601601,43.809891,NE,0
NY,Maple Ridge (Lowville),-75.597,43.792992,NE,0
NY,Maple Ridge (Lowville),-75.678101,43.80669,NE,0
NY,Maple Ridge (Lowville),-75.606796,43.822189,NE,0
NY,Maple Ridge (Lowville),-75.627602,43.825291,NE,0
NY,Maple Ridge (Lowville),-75.627747,43.79158,NE,0
NY,Maple Ridge (Lowville),-75.617897,43.81089,NE,0
NY,Maple Ridge (Lowville),-75.63029499999998,43.826492,NE,0
NY,Maple Ridge (Lowville),-75.638,43.83618900000001,NE,0
NY,Maple Ridge (Lowville),-75.6353,43.835293,NE,0
NY,Maple Ridge (Lowville),-75.6119,43.816193,NE,0
NY,Marble River,-73.922798,44.87479,NE,3
NY,Marble River,-73.91999799999998,44.94149,NE,3
NY,Marble River,-73.92229499999998,44.87249,NE,3
NY,Marble River,-73.93229699999998,44.90279,NE,3
NY,Marble River,-73.919495,44.901993,NE,3
NY,Marble River,-73.929001,44.91209,NE,3
NY,Marble River,-73.92779499999997,44.979893,NE,3
NY,Marble River,-73.971298,44.885193,NE,3
NY,Marble River,-73.941498,44.97599,NE,3
NY,Marble River,-73.92319499999998,44.923592,NE,3
NY,Marble River,-73.938896,44.961693,NE,3
NY,Marble River,-73.96399699999998,44.92189000000001,NE,3
NY,Marble River,-73.92669699999998,44.946293,NE,3
NY,Marble River,-73.946495,44.871792,NE,3
